"","ACC_cutoff","RT_min","RT_max","RT_sd_cutoff","split_by","averaging_method","estimate","low","high","nPar","nTrial","nTrialperPar","pPar","pTrial","task","measure"
"1586",0.8,0,2000,0,"subject","median",-0.05768,-0.25326,0.16065,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1587",0.9,0,2000,0,"subject","median",-0.04762,-0.22141,0.15829,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1588",0,100,2000,0,"subject","median",-0.04431,-0.23977,0.18436,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1589",0.8,100,2000,0,"subject","median",-0.03692,-0.22432,0.18806,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1590",0.9,100,2000,0,"subject","median",-0.0404,-0.22785,0.15385,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1591",0,200,2000,0,"subject","median",-0.0428,-0.24343,0.14756,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1592",0.8,200,2000,0,"subject","median",-0.03795,-0.22606,0.15849,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1593",0.9,200,2000,0,"subject","median",-0.05319,-0.23111,0.15906,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1594",0,0,3000,0,"subject","median",-0.04789,-0.24796,0.1535,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1595",0.8,0,3000,0,"subject","median",-0.0422,-0.22488,0.18141,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1596",0.9,0,3000,0,"subject","median",-0.059,-0.24159,0.13959,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1597",0,100,3000,0,"subject","median",-0.05093,-0.23349,0.16482,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1598",0.8,100,3000,0,"subject","median",-0.05056,-0.24045,0.14379,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1599",0.9,100,3000,0,"subject","median",-0.05222,-0.24338,0.15624,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1600",0,200,3000,0,"subject","median",-0.04771,-0.25413,0.15624,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1601",0.8,200,3000,0,"subject","median",-0.05178,-0.23985,0.15653,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1602",0.9,200,3000,0,"subject","median",-0.04544,-0.24306,0.17936,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1603",0,0,2000,1,"subject","median",0.00354,-0.18576,0.18551,281,10557,37.5693950177936,1,0.720171908042841,"DPT_angry_2","internal_consistency"
"1604",0.8,0,2000,1,"subject","median",0.0019,-0.18763,0.19514,281,10557,37.5693950177936,1,0.720171908042841,"DPT_angry_2","internal_consistency"
"1605",0.9,0,2000,1,"subject","median",-0.00334,-0.19536,0.20732,281,10557,37.5693950177936,1,0.720171908042841,"DPT_angry_2","internal_consistency"
"1606",0,100,2000,1,"subject","median",0.00121,-0.20772,0.21348,281,10557,37.5693950177936,1,0.720171908042841,"DPT_angry_2","internal_consistency"
"1607",0.8,100,2000,1,"subject","median",-0.00377,-0.2051,0.19518,281,10557,37.5693950177936,1,0.720171908042841,"DPT_angry_2","internal_consistency"
"1608",0.9,100,2000,1,"subject","median",0.00901,-0.20989,0.2031,281,10557,37.5693950177936,1,0.720171908042841,"DPT_angry_2","internal_consistency"
"1609",0,200,2000,1,"subject","median",0.00359,-0.19706,0.20255,281,10557,37.5693950177936,1,0.720171908042841,"DPT_angry_2","internal_consistency"
"1610",0.8,200,2000,1,"subject","median",0.00582,-0.20347,0.19947,281,10557,37.5693950177936,1,0.720171908042841,"DPT_angry_2","internal_consistency"
"1611",0.9,200,2000,1,"subject","median",0.00822,-0.17705,0.19727,281,10557,37.5693950177936,1,0.720171908042841,"DPT_angry_2","internal_consistency"
"1612",0,0,3000,1,"subject","median",0.02807,-0.16534,0.21582,281,10564,37.5943060498221,1,0.720649430384064,"DPT_angry_2","internal_consistency"
"1613",0.8,0,3000,1,"subject","median",0.0213,-0.18946,0.22772,281,10564,37.5943060498221,1,0.720649430384064,"DPT_angry_2","internal_consistency"
"1614",0.9,0,3000,1,"subject","median",0.02061,-0.19372,0.22273,281,10564,37.5943060498221,1,0.720649430384064,"DPT_angry_2","internal_consistency"
"1615",0,100,3000,1,"subject","median",0.03052,-0.1747,0.22752,281,10564,37.5943060498221,1,0.720649430384064,"DPT_angry_2","internal_consistency"
"1616",0.8,100,3000,1,"subject","median",0.02446,-0.18391,0.22329,281,10564,37.5943060498221,1,0.720649430384064,"DPT_angry_2","internal_consistency"
"1617",0.9,100,3000,1,"subject","median",0.02912,-0.16613,0.22197,281,10564,37.5943060498221,1,0.720649430384064,"DPT_angry_2","internal_consistency"
"1618",0,200,3000,1,"subject","median",0.01514,-0.17647,0.22266,281,10564,37.5943060498221,1,0.720649430384064,"DPT_angry_2","internal_consistency"
"1619",0.8,200,3000,1,"subject","median",0.01566,-0.16602,0.21712,281,10564,37.5943060498221,1,0.720649430384064,"DPT_angry_2","internal_consistency"
"1620",0.9,200,3000,1,"subject","median",0.01632,-0.17025,0.22269,281,10564,37.5943060498221,1,0.720649430384064,"DPT_angry_2","internal_consistency"
"1621",0,0,2000,2,"subject","median",-0.05046,-0.25213,0.17335,281,13936,49.5943060498221,1,0.950678763899311,"DPT_angry_2","internal_consistency"
"1622",0.8,0,2000,2,"subject","median",-0.05148,-0.23372,0.14803,281,13936,49.5943060498221,1,0.950678763899311,"DPT_angry_2","internal_consistency"
"1623",0.9,0,2000,2,"subject","median",-0.05667,-0.25153,0.14495,281,13936,49.5943060498221,1,0.950678763899311,"DPT_angry_2","internal_consistency"
"1624",0,100,2000,2,"subject","median",-0.04731,-0.22885,0.17377,281,13936,49.5943060498221,1,0.950678763899311,"DPT_angry_2","internal_consistency"
"1625",0.8,100,2000,2,"subject","median",-0.04867,-0.23242,0.15518,281,13936,49.5943060498221,1,0.950678763899311,"DPT_angry_2","internal_consistency"
"1626",0.9,100,2000,2,"subject","median",-0.05344,-0.23641,0.12024,281,13936,49.5943060498221,1,0.950678763899311,"DPT_angry_2","internal_consistency"
"1627",0,200,2000,2,"subject","median",-0.05683,-0.24451,0.15019,281,13936,49.5943060498221,1,0.950678763899311,"DPT_angry_2","internal_consistency"
"1628",0.8,200,2000,2,"subject","median",-0.04843,-0.22973,0.15506,281,13936,49.5943060498221,1,0.950678763899311,"DPT_angry_2","internal_consistency"
"1629",0.9,200,2000,2,"subject","median",-0.05145,-0.24901,0.16203,281,13936,49.5943060498221,1,0.950678763899311,"DPT_angry_2","internal_consistency"
"1630",0,0,3000,2,"subject","median",-0.04869,-0.23412,0.15121,281,13937,49.5978647686833,1,0.950746981376629,"DPT_angry_2","internal_consistency"
"1631",0.8,0,3000,2,"subject","median",-0.05546,-0.25699,0.13668,281,13937,49.5978647686833,1,0.950746981376629,"DPT_angry_2","internal_consistency"
"1632",0.9,0,3000,2,"subject","median",-0.04881,-0.23582,0.15425,281,13937,49.5978647686833,1,0.950746981376629,"DPT_angry_2","internal_consistency"
"1633",0,100,3000,2,"subject","median",-0.04831,-0.23361,0.14583,281,13937,49.5978647686833,1,0.950746981376629,"DPT_angry_2","internal_consistency"
"1634",0.8,100,3000,2,"subject","median",-0.04903,-0.26438,0.15597,281,13937,49.5978647686833,1,0.950746981376629,"DPT_angry_2","internal_consistency"
"1635",0.9,100,3000,2,"subject","median",-0.04638,-0.22948,0.16244,281,13937,49.5978647686833,1,0.950746981376629,"DPT_angry_2","internal_consistency"
"1636",0,200,3000,2,"subject","median",-0.05111,-0.24959,0.1667,281,13937,49.5978647686833,1,0.950746981376629,"DPT_angry_2","internal_consistency"
"1637",0.8,200,3000,2,"subject","median",-0.0499,-0.23452,0.15589,281,13937,49.5978647686833,1,0.950746981376629,"DPT_angry_2","internal_consistency"
"1638",0.9,200,3000,2,"subject","median",-0.05491,-0.221,0.14732,281,13937,49.5978647686833,1,0.950746981376629,"DPT_angry_2","internal_consistency"
"1639",0,0,2000,3,"subject","median",-0.08404,-0.25951,0.11822,281,14533,51.7188612099644,1,0.991404597857971,"DPT_angry_2","internal_consistency"
"1640",0.8,0,2000,3,"subject","median",-0.07944,-0.28795,0.13228,281,14533,51.7188612099644,1,0.991404597857971,"DPT_angry_2","internal_consistency"
"1641",0.9,0,2000,3,"subject","median",-0.07592,-0.27334,0.12676,281,14533,51.7188612099644,1,0.991404597857971,"DPT_angry_2","internal_consistency"
"1642",0,100,2000,3,"subject","median",-0.0739,-0.27669,0.13022,281,14533,51.7188612099644,1,0.991404597857971,"DPT_angry_2","internal_consistency"
"1643",0.8,100,2000,3,"subject","median",-0.06677,-0.2547,0.14998,281,14533,51.7188612099644,1,0.991404597857971,"DPT_angry_2","internal_consistency"
"1644",0.9,100,2000,3,"subject","median",-0.06927,-0.26654,0.14023,281,14533,51.7188612099644,1,0.991404597857971,"DPT_angry_2","internal_consistency"
"1645",0,200,2000,3,"subject","median",-0.07407,-0.26646,0.13875,281,14533,51.7188612099644,1,0.991404597857971,"DPT_angry_2","internal_consistency"
"1646",0.8,200,2000,3,"subject","median",-0.06939,-0.26686,0.13058,281,14533,51.7188612099644,1,0.991404597857971,"DPT_angry_2","internal_consistency"
"1647",0.9,200,2000,3,"subject","median",-0.08076,-0.27989,0.12431,281,14533,51.7188612099644,1,0.991404597857971,"DPT_angry_2","internal_consistency"
"1648",0,0,3000,3,"subject","median",-0.08398,-0.27753,0.13672,281,14534,51.7224199288256,1,0.991472815335289,"DPT_angry_2","internal_consistency"
"1649",0.8,0,3000,3,"subject","median",-0.08003,-0.27271,0.12052,281,14534,51.7224199288256,1,0.991472815335289,"DPT_angry_2","internal_consistency"
"1650",0.9,0,3000,3,"subject","median",-0.08367,-0.27448,0.11264,281,14534,51.7224199288256,1,0.991472815335289,"DPT_angry_2","internal_consistency"
"1651",0,100,3000,3,"subject","median",-0.08473,-0.28786,0.1359,281,14534,51.7224199288256,1,0.991472815335289,"DPT_angry_2","internal_consistency"
"1652",0.8,100,3000,3,"subject","median",-0.08396,-0.27079,0.13288,281,14534,51.7224199288256,1,0.991472815335289,"DPT_angry_2","internal_consistency"
"1653",0.9,100,3000,3,"subject","median",-0.08327,-0.28255,0.14461,281,14534,51.7224199288256,1,0.991472815335289,"DPT_angry_2","internal_consistency"
"1654",0,200,3000,3,"subject","median",-0.09112,-0.27117,0.11947,281,14534,51.7224199288256,1,0.991472815335289,"DPT_angry_2","internal_consistency"
"1655",0.8,200,3000,3,"subject","median",-0.07886,-0.2643,0.13167,281,14534,51.7224199288256,1,0.991472815335289,"DPT_angry_2","internal_consistency"
"1656",0.9,200,3000,3,"subject","median",-0.07527,-0.2555,0.13069,281,14534,51.7224199288256,1,0.991472815335289,"DPT_angry_2","internal_consistency"
"1657",0,0,2000,0,"trial","median",-0.04508,-0.22939,0.18663,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1658",0.8,0,2000,0,"trial","median",-0.03971,-0.24268,0.16903,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1659",0.9,0,2000,0,"trial","median",-0.04503,-0.24415,0.13849,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1660",0,100,2000,0,"trial","median",-0.04357,-0.24033,0.14844,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1661",0.8,100,2000,0,"trial","median",-0.04612,-0.25508,0.1643,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1662",0.9,100,2000,0,"trial","median",-0.04758,-0.25451,0.14971,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1663",0,200,2000,0,"trial","median",-0.04102,-0.23092,0.17736,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1664",0.8,200,2000,0,"trial","median",-0.03645,-0.22992,0.17561,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1665",0.9,200,2000,0,"trial","median",-0.04135,-0.23111,0.16577,281,14658,52.1637010676157,1,0.999931782522682,"DPT_angry_2","internal_consistency"
"1666",0,0,3000,0,"trial","median",-0.05561,-0.24667,0.15177,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1667",0.8,0,3000,0,"trial","median",-0.04669,-0.24683,0.15566,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1668",0.9,0,3000,0,"trial","median",-0.0412,-0.22244,0.15561,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1669",0,100,3000,0,"trial","median",-0.0481,-0.24768,0.14958,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1670",0.8,100,3000,0,"trial","median",-0.05218,-0.25739,0.15226,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1671",0.9,100,3000,0,"trial","median",-0.04988,-0.25145,0.16991,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1672",0,200,3000,0,"trial","median",-0.05266,-0.23775,0.1374,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1673",0.8,200,3000,0,"trial","median",-0.0517,-0.25618,0.1432,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1674",0.9,200,3000,0,"trial","median",-0.04825,-0.24547,0.15483,281,14659,52.1672597864769,1,1,"DPT_angry_2","internal_consistency"
"1675",0,0,2000,1,"trial","median",0.41401,0.28434,0.52763,281,10418,37.0747330960854,1,0.710689678695682,"DPT_angry_2","internal_consistency"
"1676",0.8,0,2000,1,"trial","median",0.41419,0.27891,0.52124,281,10418,37.0747330960854,1,0.710689678695682,"DPT_angry_2","internal_consistency"
"1677",0.9,0,2000,1,"trial","median",0.41604,0.28849,0.52551,281,10418,37.0747330960854,1,0.710689678695682,"DPT_angry_2","internal_consistency"
"1678",0,100,2000,1,"trial","median",0.41597,0.26996,0.52496,281,10418,37.0747330960854,1,0.710689678695682,"DPT_angry_2","internal_consistency"
"1679",0.8,100,2000,1,"trial","median",0.41619,0.29639,0.54021,281,10418,37.0747330960854,1,0.710689678695682,"DPT_angry_2","internal_consistency"
"1680",0.9,100,2000,1,"trial","median",0.41061,0.27101,0.52331,281,10418,37.0747330960854,1,0.710689678695682,"DPT_angry_2","internal_consistency"
"1681",0,200,2000,1,"trial","median",0.41457,0.28289,0.53671,281,10418,37.0747330960854,1,0.710689678695682,"DPT_angry_2","internal_consistency"
"1682",0.8,200,2000,1,"trial","median",0.41307,0.28377,0.51369,281,10418,37.0747330960854,1,0.710689678695682,"DPT_angry_2","internal_consistency"
"1683",0.9,200,2000,1,"trial","median",0.41306,0.28677,0.51873,281,10418,37.0747330960854,1,0.710689678695682,"DPT_angry_2","internal_consistency"
"1684",0,0,3000,1,"trial","median",0.42345,0.29093,0.53757,281,10421,37.085409252669,1,0.710894331127635,"DPT_angry_2","internal_consistency"
"1685",0.8,0,3000,1,"trial","median",0.41974,0.29177,0.53113,281,10421,37.085409252669,1,0.710894331127635,"DPT_angry_2","internal_consistency"
"1686",0.9,0,3000,1,"trial","median",0.41812,0.28368,0.53077,281,10421,37.085409252669,1,0.710894331127635,"DPT_angry_2","internal_consistency"
"1687",0,100,3000,1,"trial","median",0.41708,0.28256,0.53171,281,10421,37.085409252669,1,0.710894331127635,"DPT_angry_2","internal_consistency"
"1688",0.8,100,3000,1,"trial","median",0.41509,0.27878,0.51574,281,10421,37.085409252669,1,0.710894331127635,"DPT_angry_2","internal_consistency"
"1689",0.9,100,3000,1,"trial","median",0.41328,0.28793,0.53995,281,10421,37.085409252669,1,0.710894331127635,"DPT_angry_2","internal_consistency"
"1690",0,200,3000,1,"trial","median",0.41825,0.28599,0.53465,281,10421,37.085409252669,1,0.710894331127635,"DPT_angry_2","internal_consistency"
"1691",0.8,200,3000,1,"trial","median",0.42244,0.29644,0.5289,281,10421,37.085409252669,1,0.710894331127635,"DPT_angry_2","internal_consistency"
"1692",0.9,200,3000,1,"trial","median",0.41696,0.28331,0.5331,281,10421,37.085409252669,1,0.710894331127635,"DPT_angry_2","internal_consistency"
"1693",0,0,2000,2,"trial","median",0.02191,-0.15964,0.20033,281,13983,49.7615658362989,1,0.953884985333242,"DPT_angry_2","internal_consistency"
"1694",0.8,0,2000,2,"trial","median",0.01945,-0.18763,0.2089,281,13983,49.7615658362989,1,0.953884985333242,"DPT_angry_2","internal_consistency"
"1695",0.9,0,2000,2,"trial","median",0.02082,-0.17233,0.22651,281,13983,49.7615658362989,1,0.953884985333242,"DPT_angry_2","internal_consistency"
"1696",0,100,2000,2,"trial","median",0.01431,-0.18474,0.20835,281,13983,49.7615658362989,1,0.953884985333242,"DPT_angry_2","internal_consistency"
"1697",0.8,100,2000,2,"trial","median",0.01533,-0.17525,0.19779,281,13983,49.7615658362989,1,0.953884985333242,"DPT_angry_2","internal_consistency"
"1698",0.9,100,2000,2,"trial","median",0.01188,-0.16265,0.19018,281,13983,49.7615658362989,1,0.953884985333242,"DPT_angry_2","internal_consistency"
"1699",0,200,2000,2,"trial","median",0.01353,-0.17765,0.19864,281,13983,49.7615658362989,1,0.953884985333242,"DPT_angry_2","internal_consistency"
"1700",0.8,200,2000,2,"trial","median",0.00888,-0.19145,0.1797,281,13983,49.7615658362989,1,0.953884985333242,"DPT_angry_2","internal_consistency"
"1701",0.9,200,2000,2,"trial","median",0.01538,-0.17563,0.19332,281,13983,49.7615658362989,1,0.953884985333242,"DPT_angry_2","internal_consistency"
"1702",0,0,3000,2,"trial","median",0.01033,-0.17133,0.19632,281,13984,49.7651245551601,1,0.95395320281056,"DPT_angry_2","internal_consistency"
"1703",0.8,0,3000,2,"trial","median",0.00679,-0.19123,0.18313,281,13984,49.7651245551601,1,0.95395320281056,"DPT_angry_2","internal_consistency"
"1704",0.9,0,3000,2,"trial","median",0.00542,-0.19116,0.20708,281,13984,49.7651245551601,1,0.95395320281056,"DPT_angry_2","internal_consistency"
"1705",0,100,3000,2,"trial","median",0.01949,-0.17029,0.19967,281,13984,49.7651245551601,1,0.95395320281056,"DPT_angry_2","internal_consistency"
"1706",0.8,100,3000,2,"trial","median",0.00809,-0.1843,0.20338,281,13984,49.7651245551601,1,0.95395320281056,"DPT_angry_2","internal_consistency"
"1707",0.9,100,3000,2,"trial","median",0.00957,-0.18441,0.20317,281,13984,49.7651245551601,1,0.95395320281056,"DPT_angry_2","internal_consistency"
"1708",0,200,3000,2,"trial","median",0.00932,-0.19385,0.20948,281,13984,49.7651245551601,1,0.95395320281056,"DPT_angry_2","internal_consistency"
"1709",0.8,200,3000,2,"trial","median",0.00961,-0.18175,0.19405,281,13984,49.7651245551601,1,0.95395320281056,"DPT_angry_2","internal_consistency"
"1710",0.9,200,3000,2,"trial","median",0.01241,-0.21117,0.20958,281,13984,49.7651245551601,1,0.95395320281056,"DPT_angry_2","internal_consistency"
"1711",0,0,2000,3,"trial","median",-0.0292,-0.21164,0.17489,281,14612,52,1,0.996793778566069,"DPT_angry_2","internal_consistency"
"1712",0.8,0,2000,3,"trial","median",-0.02223,-0.20198,0.19049,281,14612,52,1,0.996793778566069,"DPT_angry_2","internal_consistency"
"1713",0.9,0,2000,3,"trial","median",-0.03429,-0.23992,0.17504,281,14612,52,1,0.996793778566069,"DPT_angry_2","internal_consistency"
"1714",0,100,2000,3,"trial","median",-0.02768,-0.23572,0.18072,281,14612,52,1,0.996793778566069,"DPT_angry_2","internal_consistency"
"1715",0.8,100,2000,3,"trial","median",-0.03171,-0.25508,0.18449,281,14612,52,1,0.996793778566069,"DPT_angry_2","internal_consistency"
"1716",0.9,100,2000,3,"trial","median",-0.02698,-0.22942,0.18903,281,14612,52,1,0.996793778566069,"DPT_angry_2","internal_consistency"
"1717",0,200,2000,3,"trial","median",-0.02749,-0.23269,0.16956,281,14612,52,1,0.996793778566069,"DPT_angry_2","internal_consistency"
"1718",0.8,200,2000,3,"trial","median",-0.0258,-0.23411,0.16125,281,14612,52,1,0.996793778566069,"DPT_angry_2","internal_consistency"
"1719",0.9,200,2000,3,"trial","median",-0.03199,-0.25483,0.19098,281,14612,52,1,0.996793778566069,"DPT_angry_2","internal_consistency"
"1720",0,0,3000,3,"trial","median",-0.03457,-0.24464,0.18358,281,14613,52.0035587188612,1,0.996861996043386,"DPT_angry_2","internal_consistency"
"1721",0.8,0,3000,3,"trial","median",-0.03352,-0.22548,0.16518,281,14613,52.0035587188612,1,0.996861996043386,"DPT_angry_2","internal_consistency"
"1722",0.9,0,3000,3,"trial","median",-0.03921,-0.23956,0.17656,281,14613,52.0035587188612,1,0.996861996043386,"DPT_angry_2","internal_consistency"
"1723",0,100,3000,3,"trial","median",-0.03477,-0.23642,0.17199,281,14613,52.0035587188612,1,0.996861996043386,"DPT_angry_2","internal_consistency"
"1724",0.8,100,3000,3,"trial","median",-0.03968,-0.23164,0.17191,281,14613,52.0035587188612,1,0.996861996043386,"DPT_angry_2","internal_consistency"
"1725",0.9,100,3000,3,"trial","median",-0.02855,-0.23819,0.16289,281,14613,52.0035587188612,1,0.996861996043386,"DPT_angry_2","internal_consistency"
"1726",0,200,3000,3,"trial","median",-0.04092,-0.23725,0.14747,281,14613,52.0035587188612,1,0.996861996043386,"DPT_angry_2","internal_consistency"
"1727",0.8,200,3000,3,"trial","median",-0.03752,-0.23086,0.15806,281,14613,52.0035587188612,1,0.996861996043386,"DPT_angry_2","internal_consistency"
"1728",0.9,200,3000,3,"trial","median",-0.0349,-0.23193,0.1962,281,14613,52.0035587188612,1,0.996861996043386,"DPT_angry_2","internal_consistency"
"1729",0,0,2000,0,"subject","mean",0.30327,0.11109,0.45511,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1730",0.8,0,2000,0,"subject","mean",0.30456,0.13326,0.4562,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1731",0.9,0,2000,0,"subject","mean",0.30617,0.13744,0.44929,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1732",0,100,2000,0,"subject","mean",0.30655,0.13401,0.45617,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1733",0.8,100,2000,0,"subject","mean",0.31066,0.13364,0.46726,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1734",0.9,100,2000,0,"subject","mean",0.29452,0.10935,0.45745,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1735",0,200,2000,0,"subject","mean",0.29999,0.12513,0.44572,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1736",0.8,200,2000,0,"subject","mean",0.31034,0.13741,0.4479,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1737",0.9,200,2000,0,"subject","mean",0.29903,0.12659,0.45595,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1738",0,0,3000,0,"subject","mean",0.30659,0.13478,0.46426,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1739",0.8,0,3000,0,"subject","mean",0.29211,0.0834,0.43811,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1740",0.9,0,3000,0,"subject","mean",0.30599,0.12356,0.46376,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1741",0,100,3000,0,"subject","mean",0.29601,0.13339,0.46142,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1742",0.8,100,3000,0,"subject","mean",0.29984,0.09811,0.44564,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1743",0.9,100,3000,0,"subject","mean",0.30315,0.12132,0.43871,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1744",0,200,3000,0,"subject","mean",0.30135,0.12418,0.4527,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1745",0.8,200,3000,0,"subject","mean",0.3024,0.13473,0.44442,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1746",0.9,200,3000,0,"subject","mean",0.30189,0.11311,0.45563,281,14617,52.017793594306,1,1,"DPT_angry_3","internal_consistency"
"1747",0,0,2000,1,"subject","mean",-0.0308,-0.22606,0.15942,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1748",0.8,0,2000,1,"subject","mean",-0.03435,-0.23515,0.17726,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1749",0.9,0,2000,1,"subject","mean",-0.03129,-0.21707,0.16506,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1750",0,100,2000,1,"subject","mean",-0.03977,-0.23363,0.17489,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1751",0.8,100,2000,1,"subject","mean",-0.04646,-0.22714,0.14297,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1752",0.9,100,2000,1,"subject","mean",-0.0393,-0.23641,0.15999,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1753",0,200,2000,1,"subject","mean",-0.03786,-0.24948,0.16506,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1754",0.8,200,2000,1,"subject","mean",-0.03954,-0.23893,0.15627,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1755",0.9,200,2000,1,"subject","mean",-0.03363,-0.21979,0.14677,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1756",0,0,3000,1,"subject","mean",-0.03902,-0.23725,0.1606,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1757",0.8,0,3000,1,"subject","mean",-0.036,-0.23063,0.16633,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1758",0.9,0,3000,1,"subject","mean",-0.04232,-0.22601,0.15358,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1759",0,100,3000,1,"subject","mean",-0.04001,-0.21233,0.16623,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1760",0.8,100,3000,1,"subject","mean",-0.03079,-0.21853,0.16119,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1761",0.9,100,3000,1,"subject","mean",-0.03439,-0.221,0.14307,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1762",0,200,3000,1,"subject","mean",-0.03168,-0.22715,0.1616,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1763",0.8,200,3000,1,"subject","mean",-0.02476,-0.21882,0.16959,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1764",0.9,200,3000,1,"subject","mean",-0.03217,-0.24173,0.16472,281,10552,37.5516014234875,1,0.721899158514059,"DPT_angry_3","internal_consistency"
"1765",0,0,2000,2,"subject","mean",-0.00505,-0.19993,0.20406,281,13921,49.5409252669039,1,0.952384210166245,"DPT_angry_3","internal_consistency"
"1766",0.8,0,2000,2,"subject","mean",-0.0203,-0.20427,0.16966,281,13921,49.5409252669039,1,0.952384210166245,"DPT_angry_3","internal_consistency"
"1767",0.9,0,2000,2,"subject","mean",-0.0129,-0.20765,0.19568,281,13921,49.5409252669039,1,0.952384210166245,"DPT_angry_3","internal_consistency"
