"","ACC_cutoff","RT_min","RT_max","RT_sd_cutoff","split_by","averaging_method","estimate","low","high","nPar","nTrial","nTrialperPar","pPar","pTrial","task","measure"
"3045",0.9,0,2000,1,"subject","median",0.09854,-0.11121,0.27651,281,7698,27.3950177935943,1,0.684875444839858,"DPT_pain_1","internal_consistency"
"3046",0,100,2000,1,"subject","median",0.11639,-0.09269,0.29169,281,7692,27.373665480427,1,0.684341637010676,"DPT_pain_1","internal_consistency"
"3047",0.8,100,2000,1,"subject","median",0.10881,-0.0818,0.27959,281,7692,27.373665480427,1,0.684341637010676,"DPT_pain_1","internal_consistency"
"3048",0.9,100,2000,1,"subject","median",0.11264,-0.08633,0.29539,281,7692,27.373665480427,1,0.684341637010676,"DPT_pain_1","internal_consistency"
"3049",0,200,2000,1,"subject","median",0.12535,-0.08724,0.30734,281,7691,27.3701067615658,1,0.684252669039146,"DPT_pain_1","internal_consistency"
"3050",0.8,200,2000,1,"subject","median",0.11212,-0.08199,0.29941,281,7691,27.3701067615658,1,0.684252669039146,"DPT_pain_1","internal_consistency"
"3051",0.9,200,2000,1,"subject","median",0.1169,-0.0952,0.29687,281,7691,27.3701067615658,1,0.684252669039146,"DPT_pain_1","internal_consistency"
"3052",0,0,3000,1,"subject","median",0.11597,-0.07668,0.3072,281,7716,27.4590747330961,1,0.686476868327402,"DPT_pain_1","internal_consistency"
"3053",0.8,0,3000,1,"subject","median",0.10916,-0.09248,0.28561,281,7716,27.4590747330961,1,0.686476868327402,"DPT_pain_1","internal_consistency"
"3054",0.9,0,3000,1,"subject","median",0.12138,-0.08443,0.29861,281,7716,27.4590747330961,1,0.686476868327402,"DPT_pain_1","internal_consistency"
"3055",0,100,3000,1,"subject","median",0.11617,-0.08257,0.2788,281,7710,27.4377224199288,1,0.685943060498221,"DPT_pain_1","internal_consistency"
"3056",0.8,100,3000,1,"subject","median",0.11233,-0.06299,0.30015,281,7710,27.4377224199288,1,0.685943060498221,"DPT_pain_1","internal_consistency"
"3057",0.9,100,3000,1,"subject","median",0.10703,-0.08626,0.30206,281,7710,27.4377224199288,1,0.685943060498221,"DPT_pain_1","internal_consistency"
"3058",0,200,3000,1,"subject","median",0.11217,-0.10875,0.28902,281,7709,27.4341637010676,1,0.68585409252669,"DPT_pain_1","internal_consistency"
"3059",0.8,200,3000,1,"subject","median",0.10971,-0.10561,0.28123,281,7709,27.4341637010676,1,0.68585409252669,"DPT_pain_1","internal_consistency"
"3060",0.9,200,3000,1,"subject","median",0.10727,-0.10348,0.30752,281,7709,27.4341637010676,1,0.68585409252669,"DPT_pain_1","internal_consistency"
"3061",0,0,2000,2,"subject","median",0.06558,-0.13204,0.25011,281,9938,35.3665480427046,1,0.884163701067616,"DPT_pain_1","internal_consistency"
"3062",0.8,0,2000,2,"subject","median",0.07247,-0.12578,0.26129,281,9938,35.3665480427046,1,0.884163701067616,"DPT_pain_1","internal_consistency"
"3063",0.9,0,2000,2,"subject","median",0.06359,-0.13774,0.24733,281,9938,35.3665480427046,1,0.884163701067616,"DPT_pain_1","internal_consistency"
"3064",0,100,2000,2,"subject","median",0.07042,-0.12829,0.2656,281,9935,35.355871886121,1,0.883896797153025,"DPT_pain_1","internal_consistency"
"3065",0.8,100,2000,2,"subject","median",0.06464,-0.12752,0.26604,281,9935,35.355871886121,1,0.883896797153025,"DPT_pain_1","internal_consistency"
"3066",0.9,100,2000,2,"subject","median",0.06534,-0.14266,0.26906,281,9935,35.355871886121,1,0.883896797153025,"DPT_pain_1","internal_consistency"
"3067",0,200,2000,2,"subject","median",0.06869,-0.12525,0.26965,281,9934,35.3523131672598,1,0.883807829181495,"DPT_pain_1","internal_consistency"
"3068",0.8,200,2000,2,"subject","median",0.05296,-0.14915,0.25243,281,9934,35.3523131672598,1,0.883807829181495,"DPT_pain_1","internal_consistency"
"3069",0.9,200,2000,2,"subject","median",0.06411,-0.15566,0.24623,281,9934,35.3523131672598,1,0.883807829181495,"DPT_pain_1","internal_consistency"
"3070",0,0,3000,2,"subject","median",0.05168,-0.1599,0.24872,281,9946,35.3950177935943,1,0.884875444839858,"DPT_pain_1","internal_consistency"
"3071",0.8,0,3000,2,"subject","median",0.05454,-0.15493,0.23416,281,9946,35.3950177935943,1,0.884875444839858,"DPT_pain_1","internal_consistency"
"3072",0.9,0,3000,2,"subject","median",0.0511,-0.15068,0.2332,281,9946,35.3950177935943,1,0.884875444839858,"DPT_pain_1","internal_consistency"
"3073",0,100,3000,2,"subject","median",0.05055,-0.1556,0.24545,281,9943,35.3843416370107,1,0.884608540925267,"DPT_pain_1","internal_consistency"
"3074",0.8,100,3000,2,"subject","median",0.05729,-0.15663,0.24185,281,9943,35.3843416370107,1,0.884608540925267,"DPT_pain_1","internal_consistency"
"3075",0.9,100,3000,2,"subject","median",0.05942,-0.15337,0.24515,281,9943,35.3843416370107,1,0.884608540925267,"DPT_pain_1","internal_consistency"
"3076",0,200,3000,2,"subject","median",0.05023,-0.1509,0.24214,281,9942,35.3807829181495,1,0.884519572953737,"DPT_pain_1","internal_consistency"
"3077",0.8,200,3000,2,"subject","median",0.04815,-0.16974,0.23252,281,9942,35.3807829181495,1,0.884519572953737,"DPT_pain_1","internal_consistency"
"3078",0.9,200,3000,2,"subject","median",0.04746,-0.16982,0.22378,281,9942,35.3807829181495,1,0.884519572953737,"DPT_pain_1","internal_consistency"
"3079",0,0,2000,3,"subject","median",0.08854,-0.11119,0.27121,281,10292,36.626334519573,1,0.915658362989324,"DPT_pain_1","internal_consistency"
"3080",0.8,0,2000,3,"subject","median",0.08462,-0.12137,0.27858,281,10292,36.626334519573,1,0.915658362989324,"DPT_pain_1","internal_consistency"
"3081",0.9,0,2000,3,"subject","median",0.08694,-0.11864,0.267,281,10292,36.626334519573,1,0.915658362989324,"DPT_pain_1","internal_consistency"
"3082",0,100,2000,3,"subject","median",0.08815,-0.14063,0.2625,281,10292,36.626334519573,1,0.915658362989324,"DPT_pain_1","internal_consistency"
"3083",0.8,100,2000,3,"subject","median",0.07834,-0.13049,0.26495,281,10292,36.626334519573,1,0.915658362989324,"DPT_pain_1","internal_consistency"
"3084",0.9,100,2000,3,"subject","median",0.08819,-0.1127,0.27754,281,10292,36.626334519573,1,0.915658362989324,"DPT_pain_1","internal_consistency"
"3085",0,200,2000,3,"subject","median",0.07662,-0.13452,0.27699,281,10291,36.6227758007117,1,0.915569395017794,"DPT_pain_1","internal_consistency"
"3086",0.8,200,2000,3,"subject","median",0.07775,-0.12918,0.24057,281,10291,36.6227758007117,1,0.915569395017794,"DPT_pain_1","internal_consistency"
"3087",0.9,200,2000,3,"subject","median",0.07615,-0.13433,0.25611,281,10291,36.6227758007117,1,0.915569395017794,"DPT_pain_1","internal_consistency"
"3088",0,0,3000,3,"subject","median",0.06623,-0.13114,0.26749,281,10297,36.644128113879,1,0.916103202846975,"DPT_pain_1","internal_consistency"
"3089",0.8,0,3000,3,"subject","median",0.05645,-0.15215,0.24518,281,10297,36.644128113879,1,0.916103202846975,"DPT_pain_1","internal_consistency"
"3090",0.9,0,3000,3,"subject","median",0.05669,-0.13724,0.26072,281,10297,36.644128113879,1,0.916103202846975,"DPT_pain_1","internal_consistency"
"3091",0,100,3000,3,"subject","median",0.06108,-0.14532,0.24101,281,10297,36.644128113879,1,0.916103202846975,"DPT_pain_1","internal_consistency"
"3092",0.8,100,3000,3,"subject","median",0.06186,-0.14206,0.24574,281,10297,36.644128113879,1,0.916103202846975,"DPT_pain_1","internal_consistency"
"3093",0.9,100,3000,3,"subject","median",0.06613,-0.15598,0.23993,281,10297,36.644128113879,1,0.916103202846975,"DPT_pain_1","internal_consistency"
"3094",0,200,3000,3,"subject","median",0.07322,-0.13344,0.24848,281,10296,36.6405693950178,1,0.916014234875445,"DPT_pain_1","internal_consistency"
"3095",0.8,200,3000,3,"subject","median",0.05791,-0.15836,0.2475,281,10296,36.6405693950178,1,0.916014234875445,"DPT_pain_1","internal_consistency"
"3096",0.9,200,3000,3,"subject","median",0.05917,-0.13634,0.25091,281,10296,36.6405693950178,1,0.916014234875445,"DPT_pain_1","internal_consistency"
"3097",0,0,2000,0,"trial","median",0.07765,-0.14386,0.26229,281,10412,37.0533807829181,1,0.926334519572954,"DPT_pain_1","internal_consistency"
"3098",0.8,0,2000,0,"trial","median",0.07922,-0.12421,0.26096,281,10412,37.0533807829181,1,0.926334519572954,"DPT_pain_1","internal_consistency"
"3099",0.9,0,2000,0,"trial","median",0.07003,-0.14503,0.26177,281,10412,37.0533807829181,1,0.926334519572954,"DPT_pain_1","internal_consistency"
"3100",0,100,2000,0,"trial","median",0.08597,-0.12337,0.27145,281,10410,37.0462633451957,1,0.926156583629893,"DPT_pain_1","internal_consistency"
"3101",0.8,100,2000,0,"trial","median",0.08857,-0.10434,0.26815,281,10410,37.0462633451957,1,0.926156583629893,"DPT_pain_1","internal_consistency"
"3102",0.9,100,2000,0,"trial","median",0.08416,-0.13989,0.26431,281,10410,37.0462633451957,1,0.926156583629893,"DPT_pain_1","internal_consistency"
"3103",0,200,2000,0,"trial","median",0.07675,-0.13778,0.26901,281,10409,37.0427046263345,1,0.926067615658363,"DPT_pain_1","internal_consistency"
"3104",0.8,200,2000,0,"trial","median",0.07499,-0.13283,0.27959,281,10409,37.0427046263345,1,0.926067615658363,"DPT_pain_1","internal_consistency"
"3105",0.9,200,2000,0,"trial","median",0.06116,-0.14131,0.27199,281,10409,37.0427046263345,1,0.926067615658363,"DPT_pain_1","internal_consistency"
"3106",0,0,3000,0,"trial","median",0.0668,-0.1319,0.2462,281,10417,37.0711743772242,1,0.926779359430605,"DPT_pain_1","internal_consistency"
"3107",0.8,0,3000,0,"trial","median",0.07157,-0.1349,0.26764,281,10417,37.0711743772242,1,0.926779359430605,"DPT_pain_1","internal_consistency"
"3108",0.9,0,3000,0,"trial","median",0.07003,-0.13563,0.26705,281,10417,37.0711743772242,1,0.926779359430605,"DPT_pain_1","internal_consistency"
"3109",0,100,3000,0,"trial","median",0.06802,-0.13073,0.24598,281,10415,37.0640569395018,1,0.926601423487544,"DPT_pain_1","internal_consistency"
"3110",0.8,100,3000,0,"trial","median",0.06046,-0.14259,0.25747,281,10415,37.0640569395018,1,0.926601423487544,"DPT_pain_1","internal_consistency"
"3111",0.9,100,3000,0,"trial","median",0.06779,-0.14196,0.25479,281,10415,37.0640569395018,1,0.926601423487544,"DPT_pain_1","internal_consistency"
"3112",0,200,3000,0,"trial","median",0.06142,-0.13696,0.27238,281,10414,37.0604982206406,1,0.926512455516014,"DPT_pain_1","internal_consistency"
"3113",0.8,200,3000,0,"trial","median",0.06883,-0.1226,0.26107,281,10414,37.0604982206406,1,0.926512455516014,"DPT_pain_1","internal_consistency"
"3114",0.9,200,3000,0,"trial","median",0.0679,-0.1602,0.2525,281,10414,37.0604982206406,1,0.926512455516014,"DPT_pain_1","internal_consistency"
"3115",0,0,2000,1,"trial","median",0.4763,0.35275,0.58041,281,7550,26.8683274021352,1,0.671708185053381,"DPT_pain_1","internal_consistency"
"3116",0.8,0,2000,1,"trial","median",0.48088,0.36939,0.57611,281,7550,26.8683274021352,1,0.671708185053381,"DPT_pain_1","internal_consistency"
"3117",0.9,0,2000,1,"trial","median",0.48131,0.35968,0.58665,281,7550,26.8683274021352,1,0.671708185053381,"DPT_pain_1","internal_consistency"
"3118",0,100,2000,1,"trial","median",0.47924,0.36129,0.57787,281,7542,26.8398576512456,1,0.670996441281139,"DPT_pain_1","internal_consistency"
"3119",0.8,100,2000,1,"trial","median",0.47681,0.35434,0.58592,281,7542,26.8398576512456,1,0.670996441281139,"DPT_pain_1","internal_consistency"
"3120",0.9,100,2000,1,"trial","median",0.47634,0.36882,0.57767,281,7542,26.8398576512456,1,0.670996441281139,"DPT_pain_1","internal_consistency"
"3121",0,200,2000,1,"trial","median",0.48162,0.37056,0.57716,281,7542,26.8398576512456,1,0.670996441281139,"DPT_pain_1","internal_consistency"
"3122",0.8,200,2000,1,"trial","median",0.4777,0.35349,0.58295,281,7542,26.8398576512456,1,0.670996441281139,"DPT_pain_1","internal_consistency"
"3123",0.9,200,2000,1,"trial","median",0.47486,0.35195,0.57989,281,7542,26.8398576512456,1,0.670996441281139,"DPT_pain_1","internal_consistency"
"3124",0,0,3000,1,"trial","median",0.47637,0.3471,0.57974,281,7559,26.9003558718861,1,0.672508896797153,"DPT_pain_1","internal_consistency"
"3125",0.8,0,3000,1,"trial","median",0.47648,0.35182,0.57339,281,7559,26.9003558718861,1,0.672508896797153,"DPT_pain_1","internal_consistency"
"3126",0.9,0,3000,1,"trial","median",0.47641,0.35748,0.57684,281,7559,26.9003558718861,1,0.672508896797153,"DPT_pain_1","internal_consistency"
"3127",0,100,3000,1,"trial","median",0.47291,0.3526,0.58711,281,7551,26.8718861209964,1,0.671797153024911,"DPT_pain_1","internal_consistency"
"3128",0.8,100,3000,1,"trial","median",0.47611,0.35063,0.59171,281,7551,26.8718861209964,1,0.671797153024911,"DPT_pain_1","internal_consistency"
"3129",0.9,100,3000,1,"trial","median",0.47376,0.35132,0.57963,281,7551,26.8718861209964,1,0.671797153024911,"DPT_pain_1","internal_consistency"
"3130",0,200,3000,1,"trial","median",0.47059,0.34775,0.57525,281,7551,26.8718861209964,1,0.671797153024911,"DPT_pain_1","internal_consistency"
"3131",0.8,200,3000,1,"trial","median",0.4734,0.35514,0.58974,281,7551,26.8718861209964,1,0.671797153024911,"DPT_pain_1","internal_consistency"
"3132",0.9,200,3000,1,"trial","median",0.47651,0.35584,0.5799,281,7551,26.8718861209964,1,0.671797153024911,"DPT_pain_1","internal_consistency"
"3133",0,0,2000,2,"trial","median",0.1919,-0.00149,0.35713,281,9948,35.4021352313167,1,0.885053380782918,"DPT_pain_1","internal_consistency"
"3134",0.8,0,2000,2,"trial","median",0.18574,-0.01096,0.35916,281,9948,35.4021352313167,1,0.885053380782918,"DPT_pain_1","internal_consistency"
"3135",0.9,0,2000,2,"trial","median",0.18867,-0.00941,0.36257,281,9948,35.4021352313167,1,0.885053380782918,"DPT_pain_1","internal_consistency"
"3136",0,100,2000,2,"trial","median",0.18222,-0.02375,0.36015,281,9948,35.4021352313167,1,0.885053380782918,"DPT_pain_1","internal_consistency"
"3137",0.8,100,2000,2,"trial","median",0.1871,-0.0288,0.34546,281,9948,35.4021352313167,1,0.885053380782918,"DPT_pain_1","internal_consistency"
"3138",0.9,100,2000,2,"trial","median",0.18687,-0.01907,0.34489,281,9948,35.4021352313167,1,0.885053380782918,"DPT_pain_1","internal_consistency"
"3139",0,200,2000,2,"trial","median",0.17235,-0.03766,0.33404,281,9947,35.3985765124555,1,0.884964412811388,"DPT_pain_1","internal_consistency"
"3140",0.8,200,2000,2,"trial","median",0.18695,-0.00238,0.37097,281,9947,35.3985765124555,1,0.884964412811388,"DPT_pain_1","internal_consistency"
"3141",0.9,200,2000,2,"trial","median",0.17933,-0.02261,0.35068,281,9947,35.3985765124555,1,0.884964412811388,"DPT_pain_1","internal_consistency"
"3142",0,0,3000,2,"trial","median",0.18562,0.00803,0.33933,281,9953,35.4199288256228,1,0.885498220640569,"DPT_pain_1","internal_consistency"
"3143",0.8,0,3000,2,"trial","median",0.17465,-0.01182,0.34525,281,9953,35.4199288256228,1,0.885498220640569,"DPT_pain_1","internal_consistency"
"3144",0.9,0,3000,2,"trial","median",0.18169,-0.00845,0.35401,281,9953,35.4199288256228,1,0.885498220640569,"DPT_pain_1","internal_consistency"
"3145",0,100,3000,2,"trial","median",0.18263,0.01228,0.34101,281,9953,35.4199288256228,1,0.885498220640569,"DPT_pain_1","internal_consistency"
"3146",0.8,100,3000,2,"trial","median",0.17651,-0.03319,0.34596,281,9953,35.4199288256228,1,0.885498220640569,"DPT_pain_1","internal_consistency"
"3147",0.9,100,3000,2,"trial","median",0.17954,-0.01797,0.34383,281,9953,35.4199288256228,1,0.885498220640569,"DPT_pain_1","internal_consistency"
"3148",0,200,3000,2,"trial","median",0.17558,-0.01684,0.35919,281,9952,35.4163701067616,1,0.885409252669039,"DPT_pain_1","internal_consistency"
"3149",0.8,200,3000,2,"trial","median",0.18047,-0.02088,0.3492,281,9952,35.4163701067616,1,0.885409252669039,"DPT_pain_1","internal_consistency"
"3150",0.9,200,3000,2,"trial","median",0.1649,-0.03591,0.33953,281,9952,35.4163701067616,1,0.885409252669039,"DPT_pain_1","internal_consistency"
"3151",0,0,2000,3,"trial","median",0.09523,-0.12138,0.29656,281,10320,36.7259786476868,1,0.918149466192171,"DPT_pain_1","internal_consistency"
"3152",0.8,0,2000,3,"trial","median",0.09071,-0.1031,0.28521,281,10320,36.7259786476868,1,0.918149466192171,"DPT_pain_1","internal_consistency"
"3153",0.9,0,2000,3,"trial","median",0.08835,-0.12658,0.27902,281,10320,36.7259786476868,1,0.918149466192171,"DPT_pain_1","internal_consistency"
"3154",0,100,2000,3,"trial","median",0.08983,-0.10825,0.26253,281,10320,36.7259786476868,1,0.918149466192171,"DPT_pain_1","internal_consistency"
"3155",0.8,100,2000,3,"trial","median",0.08763,-0.12197,0.25085,281,10320,36.7259786476868,1,0.918149466192171,"DPT_pain_1","internal_consistency"
"3156",0.9,100,2000,3,"trial","median",0.08943,-0.10857,0.27097,281,10320,36.7259786476868,1,0.918149466192171,"DPT_pain_1","internal_consistency"
"3157",0,200,2000,3,"trial","median",0.09024,-0.10855,0.26346,281,10319,36.7224199288256,1,0.918060498220641,"DPT_pain_1","internal_consistency"
"3158",0.8,200,2000,3,"trial","median",0.08962,-0.10243,0.2725,281,10319,36.7224199288256,1,0.918060498220641,"DPT_pain_1","internal_consistency"
"3159",0.9,200,2000,3,"trial","median",0.08596,-0.12294,0.29114,281,10319,36.7224199288256,1,0.918060498220641,"DPT_pain_1","internal_consistency"
"3160",0,0,3000,3,"trial","median",0.07752,-0.12858,0.27132,281,10323,36.7366548042705,1,0.918416370106762,"DPT_pain_1","internal_consistency"
"3161",0.8,0,3000,3,"trial","median",0.07706,-0.12612,0.26723,281,10323,36.7366548042705,1,0.918416370106762,"DPT_pain_1","internal_consistency"
"3162",0.9,0,3000,3,"trial","median",0.07672,-0.12951,0.25407,281,10323,36.7366548042705,1,0.918416370106762,"DPT_pain_1","internal_consistency"
"3163",0,100,3000,3,"trial","median",0.08946,-0.12444,0.27857,281,10323,36.7366548042705,1,0.918416370106762,"DPT_pain_1","internal_consistency"
"3164",0.8,100,3000,3,"trial","median",0.08357,-0.11093,0.26824,281,10323,36.7366548042705,1,0.918416370106762,"DPT_pain_1","internal_consistency"
"3165",0.9,100,3000,3,"trial","median",0.07814,-0.12415,0.27435,281,10323,36.7366548042705,1,0.918416370106762,"DPT_pain_1","internal_consistency"
"3166",0,200,3000,3,"trial","median",0.0775,-0.12944,0.25698,281,10322,36.7330960854093,1,0.918327402135231,"DPT_pain_1","internal_consistency"
"3167",0.8,200,3000,3,"trial","median",0.0827,-0.13193,0.26586,281,10322,36.7330960854093,1,0.918327402135231,"DPT_pain_1","internal_consistency"
"3168",0.9,200,3000,3,"trial","median",0.0742,-0.1364,0.27052,281,10322,36.7330960854093,1,0.918327402135231,"DPT_pain_1","internal_consistency"
"3169",0,0,2000,0,"subject","mean",0.41615,0.24493,0.54755,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3170",0.8,0,2000,0,"subject","mean",0.41796,0.25653,0.54542,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3171",0.9,0,2000,0,"subject","mean",0.41926,0.26241,0.5425,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3172",0,100,2000,0,"subject","mean",0.42038,0.28001,0.54331,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3173",0.8,100,2000,0,"subject","mean",0.42054,0.25985,0.55361,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3174",0.9,100,2000,0,"subject","mean",0.41915,0.26001,0.5361,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3175",0,200,2000,0,"subject","mean",0.41865,0.24339,0.54368,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3176",0.8,200,2000,0,"subject","mean",0.41325,0.27348,0.54241,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3177",0.9,200,2000,0,"subject","mean",0.41724,0.27223,0.53344,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3178",0,0,3000,0,"subject","mean",0.41911,0.27078,0.54731,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3179",0.8,0,3000,0,"subject","mean",0.41852,0.25843,0.55148,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3180",0.9,0,3000,0,"subject","mean",0.4217,0.27308,0.54287,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3181",0,100,3000,0,"subject","mean",0.42334,0.28368,0.54051,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3182",0.8,100,3000,0,"subject","mean",0.41291,0.26537,0.53157,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3183",0.9,100,3000,0,"subject","mean",0.4232,0.28384,0.5441,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3184",0,200,3000,0,"subject","mean",0.42459,0.27974,0.54697,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3185",0.8,200,3000,0,"subject","mean",0.41837,0.26161,0.54406,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3186",0.9,200,3000,0,"subject","mean",0.41744,0.28592,0.54253,281,11231,39.9679715302491,1,1,"DPT_pain_2","internal_consistency"
"3187",0,0,2000,1,"subject","mean",-0.03541,-0.24295,0.16468,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3188",0.8,0,2000,1,"subject","mean",-0.02601,-0.21778,0.17316,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3189",0.9,0,2000,1,"subject","mean",-0.0283,-0.23597,0.17557,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3190",0,100,2000,1,"subject","mean",-0.01986,-0.21947,0.19075,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3191",0.8,100,2000,1,"subject","mean",-0.0193,-0.22945,0.16796,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3192",0.9,100,2000,1,"subject","mean",-0.02537,-0.23139,0.17435,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3193",0,200,2000,1,"subject","mean",-0.03231,-0.22373,0.16675,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3194",0.8,200,2000,1,"subject","mean",-0.02169,-0.23763,0.18833,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3195",0.9,200,2000,1,"subject","mean",-0.01887,-0.215,0.19265,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3196",0,0,3000,1,"subject","mean",-0.02952,-0.21776,0.16218,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3197",0.8,0,3000,1,"subject","mean",-0.02411,-0.22986,0.189,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3198",0.9,0,3000,1,"subject","mean",-0.01934,-0.23801,0.20314,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3199",0,100,3000,1,"subject","mean",-0.02425,-0.23238,0.18778,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3200",0.8,100,3000,1,"subject","mean",-0.02819,-0.22538,0.17217,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3201",0.9,100,3000,1,"subject","mean",-0.02504,-0.2361,0.1824,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3202",0,200,3000,1,"subject","mean",-0.02307,-0.22871,0.20014,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3203",0.8,200,3000,1,"subject","mean",-0.02721,-0.23623,0.18857,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3204",0.9,200,3000,1,"subject","mean",-0.02521,-0.22936,0.1725,281,8286,29.4875444839858,1,0.737779360698068,"DPT_pain_2","internal_consistency"
"3205",0,0,2000,2,"subject","mean",0.2716,0.08658,0.42418,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3206",0.8,0,2000,2,"subject","mean",0.28827,0.09887,0.4418,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3207",0.9,0,2000,2,"subject","mean",0.28108,0.12008,0.42089,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3208",0,100,2000,2,"subject","mean",0.28534,0.12751,0.43337,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3209",0.8,100,2000,2,"subject","mean",0.28451,0.10613,0.42528,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3210",0.9,100,2000,2,"subject","mean",0.28417,0.11506,0.42769,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3211",0,200,2000,2,"subject","mean",0.28091,0.10265,0.4324,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3212",0.8,200,2000,2,"subject","mean",0.2846,0.11695,0.41281,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3213",0.9,200,2000,2,"subject","mean",0.28105,0.1048,0.43015,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3214",0,0,3000,2,"subject","mean",0.28453,0.094,0.43489,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3215",0.8,0,3000,2,"subject","mean",0.2844,0.11297,0.43326,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3216",0.9,0,3000,2,"subject","mean",0.28047,0.10501,0.42032,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3217",0,100,3000,2,"subject","mean",0.28064,0.09327,0.42433,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3218",0.8,100,3000,2,"subject","mean",0.2687,0.09027,0.41445,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3219",0.9,100,3000,2,"subject","mean",0.28306,0.13228,0.41349,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3220",0,200,3000,2,"subject","mean",0.28016,0.11332,0.42553,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3221",0.8,200,3000,2,"subject","mean",0.28267,0.11638,0.43528,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3222",0.9,200,3000,2,"subject","mean",0.28077,0.09578,0.42804,281,10688,38.0355871886121,1,0.95165167839017,"DPT_pain_2","internal_consistency"
"3223",0,0,2000,3,"subject","mean",0.30293,0.10987,0.4473,281,11108,39.5302491103203,1,0.989048170243077,"DPT_pain_2","internal_consistency"
"3224",0.8,0,2000,3,"subject","mean",0.3164,0.14812,0.47009,281,11108,39.5302491103203,1,0.989048170243077,"DPT_pain_2","internal_consistency"
"3225",0.9,0,2000,3,"subject","mean",0.31542,0.1255,0.45711,281,11108,39.5302491103203,1,0.989048170243077,"DPT_pain_2","internal_consistency"
