"","ACC_cutoff","RT_min","RT_max","RT_sd_cutoff","split_by","averaging_method","estimate","low","high","nPar","nTrial","nTrialperPar","pPar","pTrial","task","measure"
"2002",0,100,2000,3,"trial","median",-0.02108,-0.20306,0.18429,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2003",0.8,100,2000,3,"trial","median",-0.01927,-0.2186,0.17159,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2004",0.9,100,2000,3,"trial","median",-0.01589,-0.21147,0.19117,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2005",0,200,2000,3,"trial","median",-0.01226,-0.20951,0.19855,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2006",0.8,200,2000,3,"trial","median",-0.00318,-0.21405,0.20739,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2007",0.9,200,2000,3,"trial","median",-0.02066,-0.19883,0.18583,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2008",0,0,3000,3,"trial","median",-0.01562,-0.22117,0.19583,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2009",0.8,0,3000,3,"trial","median",-0.02189,-0.22194,0.16852,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2010",0.9,0,3000,3,"trial","median",-0.0184,-0.20246,0.182,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2011",0,100,3000,3,"trial","median",-0.02194,-0.21792,0.18975,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2012",0.8,100,3000,3,"trial","median",-0.01488,-0.21307,0.19535,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2013",0.9,100,3000,3,"trial","median",-0.01724,-0.21352,0.17324,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2014",0,200,3000,3,"trial","median",-0.02067,-0.21797,0.17686,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2015",0.8,200,3000,3,"trial","median",-0.01635,-0.22819,0.192,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2016",0.9,200,3000,3,"trial","median",-0.01324,-0.20081,0.17612,281,14568,51.8434163701068,1,0.996647738934118,"DPT_angry_3","internal_consistency"
"2017",0,0,2000,0,"subject","mean",-0.09866,-0.28358,0.09176,281,14533,51.7188612099644,1,0.923551093035079,"DPT_happy_1","internal_consistency"
"2018",0.8,0,2000,0,"subject","mean",-0.10139,-0.27965,0.10168,281,14533,51.7188612099644,1,0.923551093035079,"DPT_happy_1","internal_consistency"
"2019",0.9,0,2000,0,"subject","mean",-0.09625,-0.27303,0.08526,281,14533,51.7188612099644,1,0.923551093035079,"DPT_happy_1","internal_consistency"
"2020",0,100,2000,0,"subject","mean",-0.08029,-0.26181,0.11807,281,14528,51.7010676156584,1,0.923233350279614,"DPT_happy_1","internal_consistency"
"2021",0.8,100,2000,0,"subject","mean",-0.08894,-0.2707,0.1202,281,14528,51.7010676156584,1,0.923233350279614,"DPT_happy_1","internal_consistency"
"2022",0.9,100,2000,0,"subject","mean",-0.08142,-0.25306,0.11584,281,14528,51.7010676156584,1,0.923233350279614,"DPT_happy_1","internal_consistency"
"2023",0,200,2000,0,"subject","mean",-0.07877,-0.26235,0.10332,281,14519,51.6690391459075,1,0.922661413319776,"DPT_happy_1","internal_consistency"
"2024",0.8,200,2000,0,"subject","mean",-0.08702,-0.28395,0.10319,281,14519,51.6690391459075,1,0.922661413319776,"DPT_happy_1","internal_consistency"
"2025",0.9,200,2000,0,"subject","mean",-0.08817,-0.26734,0.13457,281,14519,51.6690391459075,1,0.922661413319776,"DPT_happy_1","internal_consistency"
"2026",0,0,3000,0,"subject","mean",-0.08886,-0.28642,0.11069,281,14552,51.7864768683274,1,0.924758515505846,"DPT_happy_1","internal_consistency"
"2027",0.8,0,3000,0,"subject","mean",-0.08406,-0.28516,0.13278,281,14552,51.7864768683274,1,0.924758515505846,"DPT_happy_1","internal_consistency"
"2028",0.9,0,3000,0,"subject","mean",-0.07785,-0.25626,0.13454,281,14552,51.7864768683274,1,0.924758515505846,"DPT_happy_1","internal_consistency"
"2029",0,100,3000,0,"subject","mean",-0.08457,-0.28802,0.12281,281,14547,51.7686832740213,1,0.924440772750381,"DPT_happy_1","internal_consistency"
"2030",0.8,100,3000,0,"subject","mean",-0.08062,-0.27467,0.11482,281,14547,51.7686832740213,1,0.924440772750381,"DPT_happy_1","internal_consistency"
"2031",0.9,100,3000,0,"subject","mean",-0.08279,-0.26686,0.15112,281,14547,51.7686832740213,1,0.924440772750381,"DPT_happy_1","internal_consistency"
"2032",0,200,3000,0,"subject","mean",-0.03682,-0.25032,0.17437,281,14538,51.7366548042705,1,0.923868835790544,"DPT_happy_1","internal_consistency"
"2033",0.8,200,3000,0,"subject","mean",-0.02656,-0.23837,0.18285,281,14538,51.7366548042705,1,0.923868835790544,"DPT_happy_1","internal_consistency"
"2034",0.9,200,3000,0,"subject","mean",-0.02747,-0.2477,0.18308,281,14538,51.7366548042705,1,0.923868835790544,"DPT_happy_1","internal_consistency"
"2035",0,0,2000,1,"subject","mean",-0.1124,-0.28059,0.07927,281,10877,38.7081850533808,1,0.691217590238943,"DPT_happy_1","internal_consistency"
"2036",0.8,0,2000,1,"subject","mean",-0.11314,-0.29662,0.08511,281,10877,38.7081850533808,1,0.691217590238943,"DPT_happy_1","internal_consistency"
"2037",0.9,0,2000,1,"subject","mean",-0.1188,-0.30534,0.07464,281,10877,38.7081850533808,1,0.691217590238943,"DPT_happy_1","internal_consistency"
"2038",0,100,2000,1,"subject","mean",-0.12955,-0.30764,0.06433,281,10875,38.7010676156584,1,0.691090493136757,"DPT_happy_1","internal_consistency"
"2039",0.8,100,2000,1,"subject","mean",-0.12777,-0.32149,0.07582,281,10875,38.7010676156584,1,0.691090493136757,"DPT_happy_1","internal_consistency"
"2040",0.9,100,2000,1,"subject","mean",-0.11737,-0.30603,0.09119,281,10875,38.7010676156584,1,0.691090493136757,"DPT_happy_1","internal_consistency"
"2041",0,200,2000,1,"subject","mean",-0.13026,-0.30162,0.08081,281,10862,38.6548042704626,1,0.690264361972547,"DPT_happy_1","internal_consistency"
"2042",0.8,200,2000,1,"subject","mean",-0.13776,-0.30997,0.0713,281,10862,38.6548042704626,1,0.690264361972547,"DPT_happy_1","internal_consistency"
"2043",0.9,200,2000,1,"subject","mean",-0.13395,-0.30056,0.06041,281,10862,38.6548042704626,1,0.690264361972547,"DPT_happy_1","internal_consistency"
"2044",0,0,3000,1,"subject","mean",-0.19135,-0.36929,0.01668,281,10948,38.9608540925267,1,0.695729537366548,"DPT_happy_1","internal_consistency"
"2045",0.8,0,3000,1,"subject","mean",-0.18794,-0.34913,-0.0091,281,10948,38.9608540925267,1,0.695729537366548,"DPT_happy_1","internal_consistency"
"2046",0.9,0,3000,1,"subject","mean",-0.18587,-0.3587,0.00541,281,10948,38.9608540925267,1,0.695729537366548,"DPT_happy_1","internal_consistency"
"2047",0,100,3000,1,"subject","mean",-0.20059,-0.37697,-0.00886,281,10946,38.9537366548043,1,0.695602440264362,"DPT_happy_1","internal_consistency"
"2048",0.8,100,3000,1,"subject","mean",-0.20277,-0.36656,-0.0095,281,10946,38.9537366548043,1,0.695602440264362,"DPT_happy_1","internal_consistency"
"2049",0.9,100,3000,1,"subject","mean",-0.20504,-0.39769,0.02206,281,10946,38.9537366548043,1,0.695602440264362,"DPT_happy_1","internal_consistency"
"2050",0,200,3000,1,"subject","mean",-0.19374,-0.36759,0.00101,281,10937,38.9217081850534,1,0.695030503304525,"DPT_happy_1","internal_consistency"
"2051",0.8,200,3000,1,"subject","mean",-0.19533,-0.35033,-0.00864,281,10937,38.9217081850534,1,0.695030503304525,"DPT_happy_1","internal_consistency"
"2052",0.9,200,3000,1,"subject","mean",-0.19177,-0.35926,-0.00979,281,10937,38.9217081850534,1,0.695030503304525,"DPT_happy_1","internal_consistency"
"2053",0,0,2000,2,"subject","mean",-0.13422,-0.31497,0.04995,281,13928,49.5658362989324,1,0.885104219623793,"DPT_happy_1","internal_consistency"
"2054",0.8,0,2000,2,"subject","mean",-0.1411,-0.31748,0.03535,281,13928,49.5658362989324,1,0.885104219623793,"DPT_happy_1","internal_consistency"
"2055",0.9,0,2000,2,"subject","mean",-0.1351,-0.30351,0.06901,281,13928,49.5658362989324,1,0.885104219623793,"DPT_happy_1","internal_consistency"
"2056",0,100,2000,2,"subject","mean",-0.11254,-0.3021,0.09305,281,13925,49.5551601423488,1,0.884913573970514,"DPT_happy_1","internal_consistency"
"2057",0.8,100,2000,2,"subject","mean",-0.10914,-0.30313,0.0774,281,13925,49.5551601423488,1,0.884913573970514,"DPT_happy_1","internal_consistency"
"2058",0.9,100,2000,2,"subject","mean",-0.11398,-0.31117,0.05954,281,13925,49.5551601423488,1,0.884913573970514,"DPT_happy_1","internal_consistency"
"2059",0,200,2000,2,"subject","mean",-0.13521,-0.31964,0.0892,281,13921,49.5409252669039,1,0.884659379766141,"DPT_happy_1","internal_consistency"
"2060",0.8,200,2000,2,"subject","mean",-0.14211,-0.32595,0.06242,281,13921,49.5409252669039,1,0.884659379766141,"DPT_happy_1","internal_consistency"
"2061",0.9,200,2000,2,"subject","mean",-0.13961,-0.31015,0.04545,281,13921,49.5409252669039,1,0.884659379766141,"DPT_happy_1","internal_consistency"
"2062",0,0,3000,2,"subject","mean",-0.11458,-0.31655,0.0901,281,13949,49.6405693950178,1,0.886438739196746,"DPT_happy_1","internal_consistency"
"2063",0.8,0,3000,2,"subject","mean",-0.11672,-0.29343,0.10079,281,13949,49.6405693950178,1,0.886438739196746,"DPT_happy_1","internal_consistency"
"2064",0.9,0,3000,2,"subject","mean",-0.12031,-0.312,0.09446,281,13949,49.6405693950178,1,0.886438739196746,"DPT_happy_1","internal_consistency"
"2065",0,100,3000,2,"subject","mean",-0.08593,-0.27393,0.11305,281,13946,49.6298932384342,1,0.886248093543467,"DPT_happy_1","internal_consistency"
"2066",0.8,100,3000,2,"subject","mean",-0.09202,-0.30523,0.11614,281,13946,49.6298932384342,1,0.886248093543467,"DPT_happy_1","internal_consistency"
"2067",0.9,100,3000,2,"subject","mean",-0.08642,-0.28795,0.13195,281,13946,49.6298932384342,1,0.886248093543467,"DPT_happy_1","internal_consistency"
"2068",0,200,3000,2,"subject","mean",-0.1248,-0.32774,0.09042,281,13940,49.6085409252669,1,0.885866802236909,"DPT_happy_1","internal_consistency"
"2069",0.8,200,3000,2,"subject","mean",-0.13197,-0.33344,0.0563,281,13940,49.6085409252669,1,0.885866802236909,"DPT_happy_1","internal_consistency"
"2070",0.9,200,3000,2,"subject","mean",-0.12664,-0.30736,0.08235,281,13940,49.6085409252669,1,0.885866802236909,"DPT_happy_1","internal_consistency"
"2071",0,0,2000,3,"subject","mean",-0.03946,-0.24243,0.15305,281,14328,50.9893238434164,1,0.910523640061007,"DPT_happy_1","internal_consistency"
"2072",0.8,0,2000,3,"subject","mean",-0.03325,-0.26434,0.17641,281,14328,50.9893238434164,1,0.910523640061007,"DPT_happy_1","internal_consistency"
"2073",0.9,0,2000,3,"subject","mean",-0.02933,-0.23361,0.21082,281,14328,50.9893238434164,1,0.910523640061007,"DPT_happy_1","internal_consistency"
"2074",0,100,2000,3,"subject","mean",-0.04159,-0.24909,0.17218,281,14323,50.9715302491103,1,0.910205897305541,"DPT_happy_1","internal_consistency"
"2075",0.8,100,2000,3,"subject","mean",-0.04372,-0.24989,0.17294,281,14323,50.9715302491103,1,0.910205897305541,"DPT_happy_1","internal_consistency"
"2076",0.9,100,2000,3,"subject","mean",-0.03061,-0.23269,0.17694,281,14323,50.9715302491103,1,0.910205897305541,"DPT_happy_1","internal_consistency"
"2077",0,200,2000,3,"subject","mean",-0.04041,-0.23071,0.16212,281,14314,50.9395017793594,1,0.909633960345704,"DPT_happy_1","internal_consistency"
"2078",0.8,200,2000,3,"subject","mean",-0.04872,-0.23443,0.16031,281,14314,50.9395017793594,1,0.909633960345704,"DPT_happy_1","internal_consistency"
"2079",0.9,200,2000,3,"subject","mean",-0.03702,-0.22799,0.165,281,14314,50.9395017793594,1,0.909633960345704,"DPT_happy_1","internal_consistency"
"2080",0,0,3000,3,"subject","mean",-0.08578,-0.30508,0.1273,281,14345,51.0498220640569,1,0.911603965429588,"DPT_happy_1","internal_consistency"
"2081",0.8,0,3000,3,"subject","mean",-0.0931,-0.30038,0.12747,281,14345,51.0498220640569,1,0.911603965429588,"DPT_happy_1","internal_consistency"
"2082",0.9,0,3000,3,"subject","mean",-0.09026,-0.27997,0.12237,281,14345,51.0498220640569,1,0.911603965429588,"DPT_happy_1","internal_consistency"
"2083",0,100,3000,3,"subject","mean",-0.0775,-0.28182,0.13871,281,14340,51.0320284697509,1,0.911286222674123,"DPT_happy_1","internal_consistency"
"2084",0.8,100,3000,3,"subject","mean",-0.09276,-0.29557,0.13871,281,14340,51.0320284697509,1,0.911286222674123,"DPT_happy_1","internal_consistency"
"2085",0.9,100,3000,3,"subject","mean",-0.09038,-0.29943,0.11933,281,14340,51.0320284697509,1,0.911286222674123,"DPT_happy_1","internal_consistency"
"2086",0,200,3000,3,"subject","mean",-0.05611,-0.26807,0.16747,281,14332,51.0035587188612,1,0.910777834265379,"DPT_happy_1","internal_consistency"
"2087",0.8,200,3000,3,"subject","mean",-0.0527,-0.27488,0.17348,281,14332,51.0035587188612,1,0.910777834265379,"DPT_happy_1","internal_consistency"
"2088",0.9,200,3000,3,"subject","mean",-0.05015,-0.28067,0.18063,281,14332,51.0035587188612,1,0.910777834265379,"DPT_happy_1","internal_consistency"
"2089",0,0,2000,0,"trial","mean",-0.09596,-0.29216,0.1103,281,14533,51.7188612099644,1,0.923551093035079,"DPT_happy_1","internal_consistency"
"2090",0.8,0,2000,0,"trial","mean",-0.10094,-0.28351,0.08732,281,14533,51.7188612099644,1,0.923551093035079,"DPT_happy_1","internal_consistency"
"2091",0.9,0,2000,0,"trial","mean",-0.09981,-0.2898,0.09739,281,14533,51.7188612099644,1,0.923551093035079,"DPT_happy_1","internal_consistency"
"2092",0,100,2000,0,"trial","mean",-0.08768,-0.25701,0.14099,281,14528,51.7010676156584,1,0.923233350279614,"DPT_happy_1","internal_consistency"
"2093",0.8,100,2000,0,"trial","mean",-0.08847,-0.2673,0.12084,281,14528,51.7010676156584,1,0.923233350279614,"DPT_happy_1","internal_consistency"
"2094",0.9,100,2000,0,"trial","mean",-0.08262,-0.25617,0.12481,281,14528,51.7010676156584,1,0.923233350279614,"DPT_happy_1","internal_consistency"
"2095",0,200,2000,0,"trial","mean",-0.08423,-0.25283,0.11837,281,14519,51.6690391459075,1,0.922661413319776,"DPT_happy_1","internal_consistency"
"2096",0.8,200,2000,0,"trial","mean",-0.0927,-0.28548,0.0912,281,14519,51.6690391459075,1,0.922661413319776,"DPT_happy_1","internal_consistency"
"2097",0.9,200,2000,0,"trial","mean",-0.08941,-0.27498,0.12977,281,14519,51.6690391459075,1,0.922661413319776,"DPT_happy_1","internal_consistency"
"2098",0,0,3000,0,"trial","mean",-0.08521,-0.29022,0.13187,281,14552,51.7864768683274,1,0.924758515505846,"DPT_happy_1","internal_consistency"
"2099",0.8,0,3000,0,"trial","mean",-0.09443,-0.29993,0.13218,281,14552,51.7864768683274,1,0.924758515505846,"DPT_happy_1","internal_consistency"
"2100",0.9,0,3000,0,"trial","mean",-0.0897,-0.29543,0.13287,281,14552,51.7864768683274,1,0.924758515505846,"DPT_happy_1","internal_consistency"
"2101",0,100,3000,0,"trial","mean",-0.09046,-0.26816,0.12481,281,14547,51.7686832740213,1,0.924440772750381,"DPT_happy_1","internal_consistency"
"2102",0.8,100,3000,0,"trial","mean",-0.08165,-0.3103,0.1549,281,14547,51.7686832740213,1,0.924440772750381,"DPT_happy_1","internal_consistency"
"2103",0.9,100,3000,0,"trial","mean",-0.06916,-0.26637,0.16404,281,14547,51.7686832740213,1,0.924440772750381,"DPT_happy_1","internal_consistency"
"2104",0,200,3000,0,"trial","mean",-0.03624,-0.23983,0.18524,281,14538,51.7366548042705,1,0.923868835790544,"DPT_happy_1","internal_consistency"
"2105",0.8,200,3000,0,"trial","mean",-0.02901,-0.22977,0.17565,281,14538,51.7366548042705,1,0.923868835790544,"DPT_happy_1","internal_consistency"
"2106",0.9,200,3000,0,"trial","mean",-0.03343,-0.2557,0.16223,281,14538,51.7366548042705,1,0.923868835790544,"DPT_happy_1","internal_consistency"
"2107",0,0,2000,1,"trial","mean",0.58623,0.48963,0.67368,281,10664,37.9501779359431,1,0.677681748856126,"DPT_happy_1","internal_consistency"
"2108",0.8,0,2000,1,"trial","mean",0.58693,0.48913,0.66548,281,10664,37.9501779359431,1,0.677681748856126,"DPT_happy_1","internal_consistency"
"2109",0.9,0,2000,1,"trial","mean",0.58144,0.48751,0.66222,281,10664,37.9501779359431,1,0.677681748856126,"DPT_happy_1","internal_consistency"
"2110",0,100,2000,1,"trial","mean",0.5913,0.49372,0.6727,281,10660,37.9359430604982,1,0.677427554651754,"DPT_happy_1","internal_consistency"
"2111",0.8,100,2000,1,"trial","mean",0.58891,0.49687,0.66967,281,10660,37.9359430604982,1,0.677427554651754,"DPT_happy_1","internal_consistency"
"2112",0.9,100,2000,1,"trial","mean",0.59049,0.49698,0.67079,281,10660,37.9359430604982,1,0.677427554651754,"DPT_happy_1","internal_consistency"
"2113",0,200,2000,1,"trial","mean",0.58577,0.48675,0.67271,281,10646,37.8861209964413,1,0.676537874936451,"DPT_happy_1","internal_consistency"
"2114",0.8,200,2000,1,"trial","mean",0.58698,0.48483,0.67182,281,10646,37.8861209964413,1,0.676537874936451,"DPT_happy_1","internal_consistency"
"2115",0.9,200,2000,1,"trial","mean",0.58508,0.503,0.67176,281,10646,37.8861209964413,1,0.676537874936451,"DPT_happy_1","internal_consistency"
"2116",0,0,3000,1,"trial","mean",0.56554,0.45521,0.65214,281,10719,38.1459074733096,1,0.681176919166243,"DPT_happy_1","internal_consistency"
"2117",0.8,0,3000,1,"trial","mean",0.56495,0.45226,0.6587,281,10719,38.1459074733096,1,0.681176919166243,"DPT_happy_1","internal_consistency"
"2118",0.9,0,3000,1,"trial","mean",0.56125,0.45411,0.65441,281,10719,38.1459074733096,1,0.681176919166243,"DPT_happy_1","internal_consistency"
"2119",0,100,3000,1,"trial","mean",0.57008,0.45317,0.66324,281,10715,38.1316725978648,1,0.680922724961871,"DPT_happy_1","internal_consistency"
"2120",0.8,100,3000,1,"trial","mean",0.57132,0.44293,0.65974,281,10715,38.1316725978648,1,0.680922724961871,"DPT_happy_1","internal_consistency"
"2121",0.9,100,3000,1,"trial","mean",0.56838,0.45373,0.65723,281,10715,38.1316725978648,1,0.680922724961871,"DPT_happy_1","internal_consistency"
"2122",0,200,3000,1,"trial","mean",0.56858,0.45442,0.65879,281,10703,38.0889679715303,1,0.680160142348754,"DPT_happy_1","internal_consistency"
"2123",0.8,200,3000,1,"trial","mean",0.56781,0.46036,0.65836,281,10703,38.0889679715303,1,0.680160142348754,"DPT_happy_1","internal_consistency"
"2124",0.9,200,3000,1,"trial","mean",0.56896,0.45811,0.6699,281,10703,38.0889679715303,1,0.680160142348754,"DPT_happy_1","internal_consistency"
"2125",0,0,2000,2,"trial","mean",0.13516,-0.05162,0.29596,281,13894,49.4448398576512,1,0.882943568886629,"DPT_happy_1","internal_consistency"
"2126",0.8,0,2000,2,"trial","mean",0.12647,-0.06637,0.31967,281,13894,49.4448398576512,1,0.882943568886629,"DPT_happy_1","internal_consistency"
"2127",0.9,0,2000,2,"trial","mean",0.13336,-0.07277,0.29558,281,13894,49.4448398576512,1,0.882943568886629,"DPT_happy_1","internal_consistency"
"2128",0,100,2000,2,"trial","mean",0.14044,-0.03728,0.30704,281,13891,49.4341637010676,1,0.88275292323335,"DPT_happy_1","internal_consistency"
"2129",0.8,100,2000,2,"trial","mean",0.12954,-0.06158,0.2952,281,13891,49.4341637010676,1,0.88275292323335,"DPT_happy_1","internal_consistency"
"2130",0.9,100,2000,2,"trial","mean",0.13084,-0.08186,0.30278,281,13891,49.4341637010676,1,0.88275292323335,"DPT_happy_1","internal_consistency"
"2131",0,200,2000,2,"trial","mean",0.11697,-0.06592,0.29171,281,13887,49.4199288256228,1,0.882498729028978,"DPT_happy_1","internal_consistency"
"2132",0.8,200,2000,2,"trial","mean",0.11696,-0.07004,0.30097,281,13887,49.4199288256228,1,0.882498729028978,"DPT_happy_1","internal_consistency"
"2133",0.9,200,2000,2,"trial","mean",0.10993,-0.08653,0.28299,281,13887,49.4199288256228,1,0.882498729028978,"DPT_happy_1","internal_consistency"
"2134",0,0,3000,2,"trial","mean",0.12067,-0.10141,0.29617,281,13907,49.491103202847,1,0.883769700050839,"DPT_happy_1","internal_consistency"
"2135",0.8,0,3000,2,"trial","mean",0.11998,-0.08942,0.30108,281,13907,49.491103202847,1,0.883769700050839,"DPT_happy_1","internal_consistency"
"2136",0.9,0,3000,2,"trial","mean",0.12606,-0.06145,0.30134,281,13907,49.491103202847,1,0.883769700050839,"DPT_happy_1","internal_consistency"
"2137",0,100,3000,2,"trial","mean",0.12134,-0.08626,0.29235,281,13904,49.4804270462633,1,0.88357905439756,"DPT_happy_1","internal_consistency"
"2138",0.8,100,3000,2,"trial","mean",0.12751,-0.09296,0.29312,281,13904,49.4804270462633,1,0.88357905439756,"DPT_happy_1","internal_consistency"
"2139",0.9,100,3000,2,"trial","mean",0.13075,-0.06754,0.30055,281,13904,49.4804270462633,1,0.88357905439756,"DPT_happy_1","internal_consistency"
"2140",0,200,3000,2,"trial","mean",0.12209,-0.08066,0.3049,281,13901,49.4697508896797,1,0.883388408744281,"DPT_happy_1","internal_consistency"
"2141",0.8,200,3000,2,"trial","mean",0.1336,-0.06348,0.28948,281,13901,49.4697508896797,1,0.883388408744281,"DPT_happy_1","internal_consistency"
"2142",0.9,200,3000,2,"trial","mean",0.13414,-0.07268,0.31486,281,13901,49.4697508896797,1,0.883388408744281,"DPT_happy_1","internal_consistency"
"2143",0,0,2000,3,"trial","mean",0.0085,-0.21651,0.22126,281,14373,51.1494661921708,1,0.913383324860193,"DPT_happy_1","internal_consistency"
"2144",0.8,0,2000,3,"trial","mean",0.00536,-0.20465,0.212,281,14373,51.1494661921708,1,0.913383324860193,"DPT_happy_1","internal_consistency"
"2145",0.9,0,2000,3,"trial","mean",0.00793,-0.20951,0.2106,281,14373,51.1494661921708,1,0.913383324860193,"DPT_happy_1","internal_consistency"
"2146",0,100,2000,3,"trial","mean",0.00433,-0.22032,0.23573,281,14369,51.135231316726,1,0.913129130655821,"DPT_happy_1","internal_consistency"
"2147",0.8,100,2000,3,"trial","mean",0.00985,-0.22422,0.22032,281,14369,51.135231316726,1,0.913129130655821,"DPT_happy_1","internal_consistency"
"2148",0.9,100,2000,3,"trial","mean",0.00286,-0.23117,0.20912,281,14369,51.135231316726,1,0.913129130655821,"DPT_happy_1","internal_consistency"
"2149",0,200,2000,3,"trial","mean",0.01486,-0.19895,0.20601,281,14361,51.1067615658363,1,0.912620742247077,"DPT_happy_1","internal_consistency"
"2150",0.8,200,2000,3,"trial","mean",0.0088,-0.19859,0.21984,281,14361,51.1067615658363,1,0.912620742247077,"DPT_happy_1","internal_consistency"
"2151",0.9,200,2000,3,"trial","mean",0.00995,-0.21861,0.23052,281,14361,51.1067615658363,1,0.912620742247077,"DPT_happy_1","internal_consistency"
"2152",0,0,3000,3,"trial","mean",0.10992,-0.13777,0.30644,281,14387,51.1992882562278,1,0.914273004575496,"DPT_happy_1","internal_consistency"
"2153",0.8,0,3000,3,"trial","mean",0.10762,-0.11575,0.29484,281,14387,51.1992882562278,1,0.914273004575496,"DPT_happy_1","internal_consistency"
"2154",0.9,0,3000,3,"trial","mean",0.10391,-0.14822,0.29325,281,14387,51.1992882562278,1,0.914273004575496,"DPT_happy_1","internal_consistency"
"2155",0,100,3000,3,"trial","mean",0.11149,-0.12362,0.30993,281,14383,51.1850533807829,1,0.914018810371124,"DPT_happy_1","internal_consistency"
"2156",0.8,100,3000,3,"trial","mean",0.09988,-0.15258,0.29442,281,14383,51.1850533807829,1,0.914018810371124,"DPT_happy_1","internal_consistency"
"2157",0.9,100,3000,3,"trial","mean",0.11506,-0.14011,0.31361,281,14383,51.1850533807829,1,0.914018810371124,"DPT_happy_1","internal_consistency"
"2158",0,200,3000,3,"trial","mean",0.16508,-0.09299,0.34944,281,14375,51.1565836298932,1,0.913510421962379,"DPT_happy_1","internal_consistency"
"2159",0.8,200,3000,3,"trial","mean",0.16214,-0.07502,0.348,281,14375,51.1565836298932,1,0.913510421962379,"DPT_happy_1","internal_consistency"
"2160",0.9,200,3000,3,"trial","mean",0.16638,-0.05505,0.35391,281,14375,51.1565836298932,1,0.913510421962379,"DPT_happy_1","internal_consistency"
"2161",0,0,2000,0,"subject","median",-0.1444,-0.31604,0.06497,281,14533,51.7188612099644,1,0.923551093035079,"DPT_happy_1","internal_consistency"
"2162",0.8,0,2000,0,"subject","median",-0.14816,-0.33957,0.05582,281,14533,51.7188612099644,1,0.923551093035079,"DPT_happy_1","internal_consistency"
"2163",0.9,0,2000,0,"subject","median",-0.14398,-0.31861,0.07745,281,14533,51.7188612099644,1,0.923551093035079,"DPT_happy_1","internal_consistency"
"2164",0,100,2000,0,"subject","median",-0.14014,-0.31355,0.08608,281,14528,51.7010676156584,1,0.923233350279614,"DPT_happy_1","internal_consistency"
"2165",0.8,100,2000,0,"subject","median",-0.14263,-0.32298,0.068,281,14528,51.7010676156584,1,0.923233350279614,"DPT_happy_1","internal_consistency"
"2166",0.9,100,2000,0,"subject","median",-0.13904,-0.31275,0.04833,281,14528,51.7010676156584,1,0.923233350279614,"DPT_happy_1","internal_consistency"
"2167",0,200,2000,0,"subject","median",-0.15758,-0.32872,0.0362,281,14519,51.6690391459075,1,0.922661413319776,"DPT_happy_1","internal_consistency"
"2168",0.8,200,2000,0,"subject","median",-0.16572,-0.32904,0.02411,281,14519,51.6690391459075,1,0.922661413319776,"DPT_happy_1","internal_consistency"
"2169",0.9,200,2000,0,"subject","median",-0.15795,-0.32182,0.02971,281,14519,51.6690391459075,1,0.922661413319776,"DPT_happy_1","internal_consistency"
"2170",0,0,3000,0,"subject","median",-0.16784,-0.33225,0.03429,281,14552,51.7864768683274,1,0.924758515505846,"DPT_happy_1","internal_consistency"
"2171",0.8,0,3000,0,"subject","median",-0.16485,-0.32918,0.03352,281,14552,51.7864768683274,1,0.924758515505846,"DPT_happy_1","internal_consistency"
"2172",0.9,0,3000,0,"subject","median",-0.16295,-0.32521,0.02048,281,14552,51.7864768683274,1,0.924758515505846,"DPT_happy_1","internal_consistency"
"2173",0,100,3000,0,"subject","median",-0.17059,-0.35103,0.02246,281,14547,51.7686832740213,1,0.924440772750381,"DPT_happy_1","internal_consistency"
"2174",0.8,100,3000,0,"subject","median",-0.16353,-0.32683,0.02139,281,14547,51.7686832740213,1,0.924440772750381,"DPT_happy_1","internal_consistency"
"2175",0.9,100,3000,0,"subject","median",-0.16165,-0.32932,0.04445,281,14547,51.7686832740213,1,0.924440772750381,"DPT_happy_1","internal_consistency"
"2176",0,200,3000,0,"subject","median",-0.16735,-0.35222,0.05762,281,14538,51.7366548042705,1,0.923868835790544,"DPT_happy_1","internal_consistency"
"2177",0.8,200,3000,0,"subject","median",-0.16442,-0.34338,0.02775,281,14538,51.7366548042705,1,0.923868835790544,"DPT_happy_1","internal_consistency"
